RYM Album, First Name,Last Name,First Name localized, Last Name localized,Title,Release_Date,Rating,Ownership,Purchase Date,Media Type
"14497850","","Muse","","","Will of the People","2022","6","n","",""
"14199922","","Muse","","","Won't Stand Down","2022","7","n","",""
"16259613","","Museum of Light","","","Diviner","2025","6","n","",""
"15802174","","My Diligence","","","Death.Horses.Black.","2024","6","n","",""
"15078316","","My Own Private Alaska","","","All the Lights On","2023","7","n","",""
"16056612","","My Own Private Alaska","","","All the Lights On","2024","7","n","",""
"3654617","","My Own Private Alaska","","","A Red Square Sun - EP","2011","8","n","",""
"15962380","","My Own Private Alaska","","","From Gold to Stones","2024","6","n","",""
"12521360","","My Own Private Alaska","","","Let This Rope Cross All the Lands","2021","7","n","",""
"15886984","","My Own Private Alaska","","","We'll All Die (But You'll Die First)","2024","7","n","",""
"15442598","","Myrath","","","Karma","2024","7","n","",""
"7017956","","Myrath","","","Legacy","2016","7","n","",""
"10062455","","Myrath","","","No Holding Back","2019","5","n","",""
"10016336","","Myrath","","","Shehili","2019","6","n","",""
"14974155","","Mystery","","","Redemption","2023","6","n","",""
"15441406","","Myth of I","","","Blood","2023","7","n","",""
"15170480","","Nail Bite","","","Welcome to Partyland","2023","7","n","",""
"15900717","","Nails","","","Every Bridge Burning","2024","6","n","",""
"15676966","","NAKE","","","NAKE","2024","7","n","",""
"10235421","","Narco Debut","","","Strange &amp; Ever-Changing Depths","2019","6","n","",""
"15652759","The","Narcotix","","","Dying","2024","7","n","",""
"5962606","Kenn","Nardi","","","Dancing With the Past","2014","4","n","",""
"15928599","The","Narrator","","","Lore","2024","7","n","",""
"15579364","","Narzissus","","","Akt III: Erlösung","2024","6","n","",""
"6357141","","Native Construct","","","Quiet World","2015","8","n","",""
"16082535","The","Native Howl","","","Sons of Destruction","2024","7","n","",""
"9755480","","Nautilus","","","The Oceanwalker","2018","5","n","",""
"10926819","","Neaera","","","Neaera","2020","6","n","",""
"15220501","","Nebulae Come Sweet","","","De lumière","2023","7","n","",""
"15798861","","Neck of the Woods","","","Luxury Trap","2024","5","n","",""
"15177905","","Needle","","","Fall","2023","5","n","",""
"6295994","","Nekrogoblikon","","","Heavy Meta","2015","7","n","",""
"4646150","","Nekrogoblikon","","","Power","2013","4","n","",""
"2046643","","Nekrogoblikon","","","Stench","2011","7","n","",""
"14191660","","Nekrogoblikon","","","The Fundamental Slimes and Humours","2022","7","n","",""
"9045045","","Nekrogoblikon","","","Welcome to Bonkers","2018","7","n","",""
"15690789","","Nemeček","","","Prokletije II","2024","5","n","",""
"5756437","","Ne Obliviscaris","","","Citadel","2014","10","n","",""
"15025220","","Ne Obliviscaris","","","Equus","2022","7","n","",""
"15025214","","Ne Obliviscaris","","","Exul","2023","9","n","",""
"15104008","","Ne Obliviscaris","","","Graal","2023","8","n","",""
"6396819","","Ne Obliviscaris","","","Hiraeth","2015","7","n","",""
"8464293","","Ne Obliviscaris","","","Intra Venus","2017","5","n","",""
"3674189","","Ne Obliviscaris","","","Portal of I","2012","9","n","",""
"6170389","","Ne Obliviscaris","","","Sarabande to Nihil","2015","7","n","",""
"8459684","","Ne Obliviscaris","","","Urn","2017","7","n","",""
"5731187","","Nero di Marte","","","Derivae","2014","8","n","",""
"10785670","","Nero di Marte","","","Immoto","2020","8","n","",""
"4414077","","Nero di Marte","","","Nero di Marte","2013","8","n","",""
"15219366","","Nerve End","","","The Cycle","2023","7","n","",""
"15977217","","Nervous","","","Acquiescence","2024","8","n","",""
"15331679","","Netherhall","","","Process","2023","6","n","",""
"9081927","","Netta","","","TOY","2018","4","n","",""
"15936098","Der","Neue Planet","","","Schwerkraft für Anfänger","2024","6","n","",""
"15557293","","Neurectomy","","","Overwrought","2023","8","n","",""
"16399414","","NevBorn","","","Alkaios · Part II · The Peacock","2025","7","n","",""
"15219002","","NevBorn","","","Alkaios · Part I · The Eagle","2023","8","n","",""
"15431417","","New Age Doom &amp; Tuvaband","","","There Is No End","2023","7","n","",""
"15435475","","ni","","","Fol Naïs","2023","8","n","",""
"6612282","","ni","","","Les insurgés de Romilly","2015","7","n","",""
"9894443","","ni","","","Pantophobie","2019","6","n","",""
"15073415","","Nightmarer","","","Deformity Adrift","2023","7","n","",""
"15491027","","Nightmarer","","","Deformity Adrift: Reformed","2023","8","n","",""
"754773","","Nightrage","","","A New Disease Is Born","2007","8","n","",""
"15737276","","Nightrage","","","Remains of a Dead World","2024","5","n","",""
"9963765","","Nightrage","","","The Damned","2019","5","n","",""
"6188336","","Nightrage","","","The Puritan","2015","2","n","",""
"1825205","","Nightrage","","","Wearing a Martyr's Crown","2009","5","n","",""
"9802167","","Nightrage","","","Wolf to Man","2019","5","n","",""
"6537212","","Nights Like These","","","Old Youth Culture","2015","3","n","",""
"15414190","","Night Verses","","","Every Sound Has a Color in the Valley of Night","2024","7","n","",""
"15412507","","Night Verses","","","Every Sound Has a Color in the Valley of Night: Part 1","2023","8","n","",""
"9294334","","Night Verses","","","From the Gallery of Sleep","2018","7","n","",""
"15882612","","Nile","","","The Underworld Awaits Us All","2024","6","n","",""
"15465722","Nik","Nocturnal","","","Death Smiles","2023","7","n","",""
"15293630","Nik","Nocturnal","","","How to Metal, Vol. 1","2023","6","n","",""
"15936695","","NoHoN","","","NoHoN","2024","5","n","",""
"13732334","","Noise Trail Immersion","","","Curia","2021","6","n","",""
"9540428","","Noise Trail Immersion","","","Symbology of Shelter","2018","7","n","",""
"15610826","","Nonexistent Night","","","In the Middle of a Boiling Sea","2024","2","n","",""
"10125905","","No One Knows What the Dead Think","","","No One Knows What the Dead Think","2019","5","n","",""
"10474016","","Norma Jean","","","All Hail","2019","6","n","",""
"14786067","","Norma Jean","","","Deathrattle Sing for Me","2022","5","n","",""
"10559850","","Norma Jean","","","Landslide Defeater","2019","7","n","",""
"10479317","","Norma Jean","","","[Mind Over Mind]","2019","5","n","",""
"7471456","","Norma Jean","","","Polar Similar","2016","7","n","",""
"1346708","","Norma Jean","","","The Anti Mother","2008","6","n","",""
"10663955","","Norma Jean","","","/with_errors","2019","3","n","",""
"4603785","","Norma Jean","","","Wrongdoers","2013","7","n","",""
"15843243","","Norna","","","Norna","2024","5","n","",""
"8160154","","Northlane","","","Mesmer","2017","4","n","",""
"15664491","","Northlane","","","Mirror's Edge","2024","4","n","",""
"13921851","","Northlane","","","Obsidian","2022","4","n","",""
"15283943","","Nospūn","","","Opus","2023","10","n","",""
"15866194","","Nospūn","","","Opus (Instrumental Version)","2024","7","n","",""
"16170368","","Nospūn","","","Ozai","2025","7","n","",""
"16330220","","Nospūn","","","The Effervescent Power","2025","5","n","",""
"12782163","","No Terror in the Bang","","","Eclosion","2021","7","n","",""
"15508382","","No Terror in the Bang","","","Heal","2024","10","n","",""
"10885964","","No Terror in the Bang","","","Saule Pleureur","2019","7","n","",""
"10886043","","No Terror in the Bang","","","Sublimation","2019","8","n","",""
"15630182","","Notochord","","","Aegis","2024","5","n","",""
"15292656","","Nott","","","Hiraeth","2023","5","n","",""
"14665101","","nouns","","","Sentai Quarry","2022","8","n","",""
"14668567","","nouns","","","While of Unsound Mind","2022","7","n","",""
"15906453","","Nova Charisma","","","Metropolitan","2024","6","n","",""
"7895550","","Nova Collective","","","The Further Side","2017","8","n","",""
"9845149","A","Novelist","","","Folie","2019","7","n","",""
"15484516","","November Might Be Fine","","","All","2023","6","n","",""
"10932474","","Novena","","","Eleventh Hour","2020","7","n","",""
"14797870","","Novena","","","Ghosts","2022","7","n","",""
"13747141","","Novena","","","The Stopped Clock","2021","7","n","",""
"15359087","","Nuclear Dudes","","","Boss Blades","2023","7","n","",""
"15297503","","Nuclear Power Trio","","","Wet Ass Plutonium","2023","7","n","",""
"11595471","","Nug","","","Alter Ego","2020","7","n","",""
"5363098","","Numbers","","","Three","2014","7","n","",""
"15837910","","Nyktophobia","","","To the Stars","2024","4","n","",""
"15665487","","Oak, Ash &amp; Thorn","","","Our Grief Is Thus","2024","7","n","",""
"14982547","","Oak Pantheon","","","The Absen­ce","2023","5","n","",""
"7549880","","Oathbreaker","","","Rheia","2016","8","n","",""
"16052364","","Obeyer","","","Chemical Well","2024","6","n","",""
"15218893","","Object as Subject","","","Heretic","2023","7","n","",""
"6898678","","Obscura","","","Akróasis","2016","7","n","",""
"13521194","","Obscura","","","A Valediction","2021","5","n","",""
"13248329","","Obscura","","","A Valediction","2021","6","n","",""
"8911556","","Obscura","","","Diluvium","2018","7","n","",""
"15999517","","Obsidian Mantra","","","As We All Will","2024","6","n","",""
"10592510","","Obsidian Tide","","","Pillars of Creation","2019","5","n","",""
"15412253","","Obsidian Tide","","","The Grand Crescendo","2023","7","n","",""
"14845744","","Obsidious","","","Iconic","2022","8","n","",""
"11770386","","Obuedian Raph","","","Pahilcé Koot","2020","7","n","",""
"15132043","The","Ocean","","","Holocene","2023","7","n","",""
"15335679","The","Ocean","","","Holocene (Instrumental)","2023","8","n","",""
"4426476","The","Ocean","","","Pelagial","2013","8","n","",""
"13671403","The","Ocean","","","Phanerozoic Live","2021","7","n","",""
"12001860","The","Ocean","","","Pleistocene","2020","8","n","",""
"15096531","The","Ocean","","","Preboreal","2023","6","n","",""
"969142","The","Ocean","","","Precambrian","2007","7","n","",""
"11110191","The","Ocean Collective","","","Phanerozoic II: Mesozoic | Cenozoic","2020","7","n","",""
"9311019","The","Ocean Collective","","","Phanerozoic I: Palaeozoic","2018","9","n","",""
"9704568","The","Ocean Collective","","","Phanerozoic I: Palaeozoic (Instrumental)","2018","8","n","",""
"15973003","","Oceans","","","Happy","2024","4","n","",""
"11593887","","Oceans of Slumber","","","Oceans of Slumber","2020","5","n","",""
"8638658","","Oceans of Slumber","","","The Banished Heart","2018","6","n","",""
"15802867","","Oceans of Slumber","","","Where Gods Fear to Speak","2024","2","n","",""
"15228187","","Oceill","","","Oceill","2023","8","n","",""
"12411994","","Octavision","","","Coexist","2020","7","n","",""
"15896298","","Octohawk","","","Determinist","2024","2","n","",""
"15836135","","Octoploid","","","Beyond the Aeons","2024","5","n","",""
"14775513","","Odd Fiction","","","Puzzle Machine","2022","6","n","",""
"14122468","","Oddland","","","Vermilion","2022","5","n","",""
"9774887","The","Odious Construct","","","Shrine of the Obscene","2018","8","n","",""
"9775743","The","Odious Construct","","","The Odious Construct","2016","7","n","",""
"11805671","The","Odious Construct","","","Throne of Misanthropy","2020","6","n","",""
"5918163","","Odradek","","","Homúnculo Vol. 1","2014","8","n","",""
"6053138","","Odradek","","","Homúnculo Vol. 2","2014","6","n","",""
"6262607","","Odradek","","","Homúnculo Vol. 3","2015","5","n","",""
"14816721","","Odradek","","","Liminal","2022","7","n","",""
"9086817","","Odradek","","","Pentimento","2018","7","n","",""
"14942825","The","Offering","","","Flower Children","2022","6","n","",""
"10297621","The","Offering","","","Home","2019","9","n","",""
"14896114","The","Offering","","","Seeing the Elephant","2022","6","n","",""
"8241604","The","Offering","","","The Offering","2017","7","n","",""
"14942822","The","Offering","","","Tiny Disappointments","2022","7","n","",""
"14853322","The","Offering","","","Wasp","2022","7","n","",""
"15738957","","Offernat","","","Where Nothing Grows","2024","4","n","",""
"15903416","","Officium Triste","","","Hortus venenum","2024","5","n","",""
"3674570","","Of Man Not of Machine","","","Demos","2010","7","n","",""
"15936192",""," Ogives Big Band","","","Boisterous Love","2024","7","n","",""
"15778703","","Oh Hiroshima","","","All Things Shining","2024","7","n","",""
"7918458","","Oh, Sleeper","","","Bloodied / Unbowed","2019","7","n","",""
"3591692","","Oh, Sleeper","","","Children of Fire","2011","7","n","",""
"15304965","Hozo","Okazaki","","","Another Brave New World","2023","6","n","",""
"15215607","","Ok Goodnight","","","The Fox and the Bird","2023","7","n","",""
"14380925","The","Oklahoma Kid","","","Tangerine Tragic","2022","4","n","",""
"14400340","","Old Poetry","","","10","2022","5","n","",""
"6470638","","Old Wounds","","","The Suffering Spirit","2015","4","n","",""
"4831243","","Omb","","","SwineSong","2013","7","n","",""
"15682865","L'","Ombra","","","SOLI","2024","6","n","",""
"15579368","","Omega Diatribe","","","Deviant","2023","3","n","",""
"15832286","","Omerta","","","Charade","2024","8","n","",""
"10332191","","Omnerod","","","Arteries","2019","8","n","",""
"15273760","","Omnerod","","","Construction (Extended Edition)","2021","8","n","",""
"15170820","","Omnerod","","","Magnets","2023","9","n","",""
"16118752","","Omnerod","","","Panspermia","2024","6","n","",""
"15268717","","Omnerod","","","Satellites","2023","9","n","",""
"15197511","","Omnerod","","","The Amensal Rise","2023","9","n","",""
"15211256","","Omnerod","","","Towards the Core","2023","9","n","",""
"15328267","","Omnibeing","","","Recurrence","2023","7","n","",""
"15771004","The","Omnific","","","The Law of Augmenting Returns","2024","7","n","",""
"15762683","","Omnivide","","","A Tale of Fire","2024","7","n","",""
"15328518","","Omnivortex","","","Circulate","2023","8","n","",""
"11254336","","Once &amp; Future Band","","","Deleted Scenes","2020","6","n","",""
"13333653","","Once Human","","","Scar Weaver","2022","6","n","",""
"14540477","","Once Upon a Winter","","","Void Moments of Inertia","2022","7","n","",""
"13133891","","One Morning Left","","","Hyperactive","2021","8","n","",""
"16116810","","One Morning Left","","","Neon Inferno","2024","7","n","",""
"15828778","","One Morning Left","","","Summerlovin","2024","5","n","",""
"3626577","","One Morning Left","","","The Bree-TeenZ","2011","6","n","",""
"15132147","The","Ongoing Concept","","","Again","2023","7","n","",""
"6434438","The","Ongoing Concept","","","Handmade","2015","7","n","",""
"8711343","The","Ongoing Concept","","","Places","2017","5","n","",""
"15141981","The","Ongoing Concept","","","Prisoner Again","2023","7","n","",""
"4690951","The","Ongoing Concept","","","Saloon","2013","7","n","",""
"16284274","","Oni","","","Genesis","2025","5","n","",""
"15423562","","Oni","","","The Silver Line","2023","5","n","",""
